PCA1,PCA2,PCA3,PCA4,PCA5
-4.762556280155756,-4.329673623515592,1.5060496163710677,1.1464771309444877,-3.4736514625405657
-4.901314402523503,-4.29537364955826,1.3964352154993303,1.3539893680098423,-3.431849135280408
-5.0560416182538646,-4.291840993609316,1.3404213756493286,1.528081847297182,-3.401022926265505
-5.005446862079223,-4.2728578407755125,1.4194855018224992,1.4449793779014464,-3.3854171989037827
-5.04421524187625,-4.287990976833651,1.2994839988232227,1.3923507558943733,-3.2972730334891507
-5.0440223252846765,-4.247154658972435,1.3136171757905668,1.3966934829531998,-3.2642364437291866
-5.025901502527994,-4.228419181028241,1.3008441661359003,1.3560157338841927,-3.2158589781485
-5.037887110734876,-4.256194676690292,1.1998035594828487,1.3561022838835881,-3.1798094306195877
-5.073677710570042,-4.21998935464966,1.315192862636008,1.3670494267805786,-3.0891713032315073
-5.099145161349403,-4.081421940555204,1.254923230103126,1.389645532367415,-2.9645780961046637
-5.122885953623469,-3.9630780316696144,1.1833228493601622,1.4568422643407855,-2.8660204343338536
-5.076764498025453,-4.027688295343538,1.2288010027343954,1.3921408603651615,-2.8925690185681727
-5.1063752191581235,-3.9531920466313206,1.1885258384893118,1.413946089714101,-2.7736794778038973
-5.147086063584974,-3.8956756996388893,1.0894088521615353,1.3610238350279509,-2.752403589048671
-5.084916216310994,-3.8855743669644207,1.055469388061308,1.3129843138454862,-2.6665146423404567
-5.07485952965175,-3.931938388064621,1.1145031946850694,1.3541789899351704,-2.7300250893861016
-5.079374275030015,-3.8608593463981586,1.0811524352136577,1.3610910619007315,-2.7108686267187996
-5.103522369736714,-3.833236025554911,1.0574179115759534,1.3461102775499687,-2.6992239019946194
-5.055974436041259,-3.9202141123826473,1.0794332980314125,1.1935316513233916,-2.689048154480091
-5.049046663365956,-3.875639846415375,1.0556035117550804,1.272064595862422,-2.644731819895572
-5.06086478315093,-3.875636561728621,1.0665756152251211,1.311308179802673,-2.5770482034010658
-5.0096948466645,-3.879223753107277,1.102809082568744,1.3123118512133105,-2.536491146467217
-5.043098821761821,-3.8844269147995725,1.1132752211941195,1.3246645864364988,-2.5131197501841163
-5.04767225612905,-4.021340284735886,1.1030200877233807,1.3026303398858696,-2.651171726393369
-5.060215630811877,-4.033863194100926,0.9923013006896875,1.3726280395699917,-2.7203981496084513
-5.124491214288694,-3.9286199756135383,0.9012055039622324,1.4584187686725976,-2.604519534590857
-5.207320650553911,-3.902246740512287,0.9259596882477285,1.577083199894399,-2.730025430432861
-5.268544297797975,-3.786394014091184,0.7896820402895887,1.6824053327378896,-2.5391397829504094
-5.452847741030011,-3.6847489561614646,0.6354940211261404,2.0657799055424677,-2.5689636913513696
-5.279861145380822,-3.81998876967046,0.7392830360804974,1.812765255036108,-2.5835534959544937
-5.242754962961624,-3.9273918545349824,0.7419008116373164,1.7491486518304338,-2.6429525864118344
-5.295359971494946,-3.869034222856342,0.6447687103286772,1.8488556496964752,-2.6364659686712577
-5.354645410996754,-3.845407484789628,0.4965038475070709,1.874403506362122,-2.6351791541323992
-5.1345612285016555,-3.9980565517527253,0.6691326471351057,1.5510219732010415,-2.713222658216928
-5.060589253189347,-4.087965416509299,0.753759772803877,1.477209502537507,-2.7688677860613673
-5.062897967089653,-4.1466396685006455,0.7498866098507148,1.4583941930337898,-2.7928510648430533
-5.059804714949477,-4.192654265198898,0.8345949826467276,1.458154745726093,-2.892160218531216
-5.189171595862839,-4.171134865849167,0.6897289871259411,1.5946426613542475,-2.798315157646371
-5.242640261248992,-4.167878064249475,0.6354423299966337,1.696460116205419,-2.724568661683167
-5.188227207525406,-4.168150282915068,0.7561180364485445,1.512842427096071,-2.719632038505231
-5.147433993141328,-4.224247287212874,0.7934058819153939,1.4189280110811024,-2.7075339698389946
-5.058151193288118,-4.194652915549433,0.9036807086307184,1.3246900874573102,-2.67783935057099
-5.039024157013752,-4.127491489841148,0.9323740843438157,1.3587480272781474,-2.6594942894123
-4.991317675098759,-4.1613729455346355,0.9438070603704918,1.3157928048319105,-2.5964422321718614
-4.949465860097854,-4.04164190918969,1.0278937473133576,1.2508215384258445,-2.493379362226724
-4.927581940792209,-4.094904010300323,1.0019750000751975,1.3374586766315555,-2.5087937351999217
-4.941026643553537,-4.08230277645364,1.0562455809246964,1.3619529242895172,-2.5134051349235924
-5.083045070591674,-3.9959678585171328,1.0802548193859858,1.4971384459427948,-2.4700212418220744
-5.028303558688571,-3.95103615180025,1.0159182720326936,1.505562756625653,-2.3359370265840367
-5.162604146283721,-3.9665928609886234,0.842572224856212,1.6495719030353935,-2.4345438113217144
-5.196701186933464,-3.891778547071206,0.7920780571824368,1.6138411760353344,-2.2625352959679312
-5.062124664015844,-4.042614236025206,1.0357028769872405,1.485328625420676,-2.3068601799796817
-5.081143008603042,-4.132267751324027,1.1196869159781575,1.5109091155420624,-2.3883487547100795
-5.1238642448414105,-4.164123768105892,1.0081579183022669,1.4171554325580247,-2.5171530931851946
-5.095671203915677,-4.127677356660768,1.0155972195002403,1.3897506425599206,-2.4084606442164547
-5.211182939262841,-4.070474563580563,0.858428126762462,1.5978871392750476,-2.3224427746614027
-5.1762918266410365,-4.1777671891068335,0.9109009915690827,1.5391378466920254,-2.362754451482273
-5.258455278718922,-4.049068879111335,0.8241499899661034,1.6095521340943741,-2.291309900504483
-5.2690895735978875,-4.106063364775686,0.8589327897533305,1.6441942728375407,-2.3513801733093795
-5.20450979088786,-4.192750144671021,0.9586542239341266,1.5714286062995295,-2.399321131073251
-5.261640114497311,-4.054595445975686,0.848496539302526,1.7248671763740344,-2.550531597066455
-5.228589921710504,-4.049647677402517,0.7611968683214766,1.639579253108354,-2.460732714077662
-5.289500407393444,-4.028837089764571,0.7029401690907868,1.713407940110481,-2.3977900100285203
-5.322113917978492,-3.913830354590028,0.5795678568283973,1.8717624437456841,-2.2757213689710296
-5.266980258105121,-3.913150344139043,0.7020065916366044,1.6872884151656347,-2.210134511994294
-5.256509759853085,-3.7570837717790555,0.8348763410757714,1.681112483141976,-1.9296882000441336
-5.213368588967308,-3.9739544505213753,0.8040251503066248,1.6611989464565116,-2.2047711139540676
-5.232171995267947,-3.826490991998314,0.8831528031876873,1.7476797409322837,-2.082760686580557
-5.232634079436059,-3.8691170038290967,0.8199150032597234,1.7479579485095345,-2.057964057337579
-5.096559647375528,-3.9306267628844207,0.956486908007645,1.4917682956693108,-2.0858673693828877
-5.206039316435954,-3.957708369636015,1.187339566564302,1.7175049198064838,-1.9781095175242651
-5.08487343647715,-4.0560118623613715,0.9674332976535414,1.6034012071209731,-2.165645033666855
-5.0484474201822875,-4.095117371377316,0.839430468854185,1.4557271940864727,-2.283268113094365
-5.095363164745964,-3.948403124397934,0.6608607506814066,1.5130101233157667,-2.1439844718804153
-5.204228244286628,-3.846630031745875,0.6160490531027139,1.7428472409746758,-1.967970227327502
-5.21054092492904,-3.768680727566351,0.6167939367451378,1.8673940050710682,-1.8794627264901655
-5.232765931080525,-3.7439725364220333,0.7949512624595437,1.8762859015336801,-1.9125084238346028
-5.369343330286925,-3.661973044703669,0.36520360655092277,2.1909784107001244,-1.8849156024822193
-5.341977627576649,-3.5820484914018977,0.46118433949307197,2.0578683438675585,-1.803238563748332
-5.267319153198767,-3.5759181605821064,0.5250230757444038,1.8919603860306724,-1.8061760964643685
-5.257692561529626,-3.599562582344481,0.5477286483773471,1.9023133675473054,-1.8136111472909846
-5.262460968481128,-3.505591969550524,0.593880709426048,2.0186905038667886,-1.7001741641640735
-5.240247603409806,-3.5809768623932094,0.7874130157502832,1.9546247704282005,-1.7019501439988622
-5.2303707555345555,-3.6558632145982193,0.805055381606313,1.8341949540485896,-1.9013859954092562
-5.214975026949094,-3.5079999571366662,0.8681688492772778,1.8379449354914814,-1.7439399519144398
-5.1830237719745655,-3.4941473909330423,0.8471817662937504,1.8061995669194002,-1.7104545152403736
-5.217223399597015,-3.4011990759045485,0.3270301847403474,1.9359589174878837,-1.8820752001378547
-5.207803320147983,-3.337690590494758,0.5707895784702789,1.6560873035509878,-1.4812152800835043
-5.165527283397297,-3.3342844518378345,0.7100856375753462,1.7325326455794547,-1.4044230365530257
-5.21218880375229,-3.1743508145234776,0.44486159687364574,1.9621224824560697,-1.3006197656352918
-5.302593954509714,-3.1334255951791063,0.4176593014891241,2.1140271438898863,-1.1275896052389907
-5.233229184064084,-3.1860901169103406,0.49313240244953244,1.9065722916296868,-1.0504705105161398
-5.234057333935833,-3.2158683633466776,0.5417280673970254,1.7487979417145054,-1.0852315580875602
-5.223649766808547,-3.1034050087622274,0.6014320798297602,1.667094884420895,-1.1307243612015523
-5.163995352695577,-3.165899764099195,0.7870971660136279,1.5055979370897281,-1.1474533979279606
-5.202286895047045,-3.247574389216877,0.8023820644442125,1.5486638478245833,-1.1951529726789434
-5.189128743040385,-3.216843210084718,0.6770620283571741,1.5413907036002175,-1.2073527312013483
-4.955927258206572,-3.4272423250866857,0.5914232842174296,1.321612397352567,-1.3702832043743254
-5.014341482030803,-3.2772057900450675,0.5856258383729871,1.355159102694032,-1.3244613891233536
-5.035690733773705,-3.2339153086412877,0.6049024742852451,1.3935924842611827,-1.241155038785146
-4.976692053483203,-3.1572372966500826,0.6697779373175147,1.342608155558008,-1.243698253475554
-5.029747997483433,-3.253537101676004,0.6369611433881613,1.2269040997116285,-1.309598984004912
-5.064774107108711,-3.3394660222066537,0.7114799302597933,1.2813067619319327,-1.262207607066115
-5.011005254548066,-3.3519145600810565,0.6471011372820965,1.2576237486613624,-1.3396736638067124
-4.972611649979378,-3.3731553219891413,0.6539241147238968,1.1965410702091817,-1.3298218452071497
-4.968265016560705,-3.418647739607046,0.4868803496088625,1.124027406577417,-1.4850879885575023
-4.884839586009558,-3.4491469017941867,0.4068532652784566,1.0503244549447843,-1.5782555320832259
-4.77580071728603,-3.5038757734687316,0.29782966910544073,0.9304010735519769,-1.6903548734898775
-4.775326461101716,-3.381480141215776,0.42795335099681436,0.9378090510519286,-1.510380669989289
-4.885850606105223,-3.3463022969442395,0.5293798370703154,1.006722079579091,-1.5282678528153515
-4.8389403680646135,-3.392093680341848,0.38481591687833117,0.8752457999636425,-1.679250311875199
-4.844467813428879,-3.4339463036207998,0.41090428120333355,0.8688038338958793,-1.7195604653282963
-4.876620597416025,-3.4432087400401747,0.3833802719388603,0.915505272594678,-1.5968017867651074
-4.980132264368299,-3.6799941694209934,0.19742893431092964,1.053152361212267,-1.9180560060898633
-4.968809982606111,-3.6763370090611893,0.0877742898201248,1.0747115572602168,-1.853785367178162
-4.9853066033190565,-3.6726525210929,0.040312385302761204,1.1150893258793582,-1.8903179092921714
-4.978082601310614,-3.7207853638532726,0.16491069574668452,1.0254534933964703,-1.8384363245997941
-4.991714367287609,-3.735691420072272,0.15569175019849968,0.9524968515574873,-1.7993814561715569
-4.97202093045098,-3.852628384894778,0.21956934610159887,0.8522586333932086,-1.8740243482768104
-5.0715765231503145,-3.679655370511896,-0.04290146619361533,1.004616757922923,-1.7610026963982992
-5.033061712564067,-3.684205336959189,-0.06287669955168432,0.9850054305904214,-1.7610028368714452
-5.0987914111406605,-3.71670589290856,-0.21422611951623102,1.1278176981126151,-1.7864845282786441
-5.1397054259140535,-3.657335019899277,-0.29527488577407873,1.1551896809762363,-1.6937682322093108
-5.188684726733871,-3.5822094548735848,-0.3333311852309654,1.2073516684683019,-1.5862126174775715
-5.165547546116483,-3.487657143408128,-0.4481427878926892,1.2230126754076398,-1.5802537414080349
-5.1409119094464115,-3.5858796335607876,-0.460993411224261,1.1470924181655733,-1.6662849902205803
-5.094016704079649,-3.630957556755614,-0.48877822896837775,1.2100141634608323,-1.665144833361398
-5.080516688625269,-3.6611048943199047,-0.6544131229283846,1.310855359283056,-1.6575316522260037
-5.0425161892611845,-3.6693857343716547,-0.6827554347150988,1.2746618534757839,-1.6066579703245998
-5.136584936456958,-3.571679816170034,-0.5862713205632283,1.2677847142053151,-1.5058376236351076
