Dim1,Dim2,Dim3,Dim4,Dim5
0,0,0,0,0
16.420415116212446,5.176382813674471,2.5453009007527023,1.6102571255453133,1.1454249516044124
17.111173482763835,5.151378665911303,2.2719103960715414,1.4500060962707524,0.9435939534952911
16.673588443296673,5.890885841346986,2.276984935079666,1.0277577661405772,0.8817948239606572
16.467272141904637,6.1131772099524895,2.4181974252958534,1.0198823670683979,0.9133279796219693
15.869525890864653,5.7804328884045955,3.0728374854354605,1.0964531438414828,0.9889834298789503
16.716453469498056,4.086128360893546,3.287677384538524,1.496351831831043,1.2145576600451662
16.746082843906255,3.7168168980182648,3.7133051691977026,1.8147469418419304,0.8441054207224786
13.668933587913658,6.006372333887061,3.6718374421840134,1.7956875160999393,1.0676245383695235
11.543947419437716,6.6909583566738915,3.3648791766027997,2.6174345014422222,1.2825882018749812
9.602880418908903,7.3172698039936686,4.439020478050509,2.4100991013398,1.3572386968910959
8.944265587830161,7.223411574950844,5.206735314575176,2.363765013189498,1.4568777883847313
11.974422472474627,6.793502213398851,3.3690169980960762,2.2022233987554034,1.2615824259013257
14.06247115832183,5.708357274477887,3.794386017280384,1.271787523603958,1.125549499547792
15.76779060795919,4.306032841310953,3.690849185671462,1.5831423671899787,0.9846384144312067
17.276096309791555,4.015458052263996,2.9336793471497944,1.6485290792045217,0.8767829769427887
18.176317808131355,4.188180545639105,2.0117029170335092,1.4846812436021646,1.0031562119389483
17.17009024586164,4.486673946787069,2.4586495143369236,1.6326825851960243,1.051607779919549
15.539036530965285,4.750241346447641,3.545152059128248,1.7584090901809384,1.025783430573788
14.294596460331498,5.837607907142823,3.2570477003173397,1.939520513111508,1.1808876569808107
12.597121978047172,7.556794728657158,2.5597571137711115,2.3361020996959696,1.8462846554927506
13.116584280204853,6.155727680450743,3.364431683635146,2.017682761287748,1.9168276188558708
14.284558449573911,5.04271086588096,4.222588480837373,2.1337912565622674,1.2838331740229871
14.95981477067388,5.719669991349676,3.22153129521793,2.2911880986639983,0.9063893159498402
15.82258609503927,5.588958420029497,2.659990667652369,1.5873887366796264,1.1028081966102967
17.063737944326093,4.44785718654001,2.150997456712263,1.6209942351465025,1.3786303732173475
16.315486347574158,4.554633864378993,2.838685388079262,1.6914826506329679,1.2466325600351684
16.838945491060063,4.3434398313791585,3.247461291948411,1.5593123007420508,0.9724948111630645
17.70810705422105,3.9005779941419476,2.8157485447713295,1.711410872408212,0.9623116156730159
15.592470857529863,5.929091697984046,2.4153865073453695,1.6034334354284245,1.3900250521460038
15.313237415453433,6.01551096369528,2.690735689706929,1.4119787856293096,1.1433620984439055
15.586542658670135,5.762987491351598,2.5933204850607336,1.5512411066532648,1.1558480165274434
15.899261735914209,6.035362314380174,2.333149467531492,1.5877019780002826,1.0935899882845397
16.491631862565388,5.360930636563578,2.0343821438501255,1.6122007666814033,1.0893195945267877
15.216406719739526,5.923745719922802,2.3322900280869177,1.9494261682790344,1.4386299524258348
13.589200765286305,6.832222942576638,2.8638011857231707,1.8020463513862142,1.6878701984594127
10.858898101595498,9.55426738302638,2.4844377996916616,2.2200038073210093,1.344225661365153
12.44738316768043,7.432995464811597,2.512913964612625,2.4332180371639467,1.3342776455171295
14.497699866671327,5.898190904393611,2.6993158430696047,1.806909371099858,1.4276889254784133
15.914811876874007,4.482038003547072,2.6619993166281755,1.6170080518698229,1.3631854835212258
17.16736165600797,3.773159197216708,2.319252986600115,1.637897273375029,1.3408094783665774
16.521945671634345,4.635330162442484,2.176881700185751,1.8092267073720878,1.357346819280047
14.870852306026267,5.367029685861652,2.7670858125642783,1.8289472272982867,1.493022241211667
13.537550400746586,6.8415993440739244,3.00228671342259,1.6016172713150252,1.3066388063692251
14.28932819744625,6.475306684588539,3.2772738763676283,1.797790786294007,1.1818195067046704
14.25194297320494,6.206585038598531,3.8801283116125433,1.7262032487607386,1.0285642452189636
15.384709770417674,6.064672891547711,3.3656937630863935,1.5426179939684437,0.9842227031742643
16.384129649421237,5.844474871598933,3.133661825070248,1.3108659973089982,0.8053770255560445
17.106759747145755,5.730311663696956,3.1742817428910364,1.0041632408319703,0.7197586569693666
16.391324072490306,6.319185505162887,3.2129062296230337,1.1231637506568102,0.6515280959979476
15.832957741816369,7.476596861646102,2.71434216695909,1.0898818099081777,0.8352394850450887
18.90731245367894,4.839416632392212,2.1351274370377262,1.4890513755620882,0.6855480804207692
20.497497277922566,3.3841430132365833,1.9466269873849673,1.351026909548113,0.6576203632965044
20.276281510023747,3.0506084879482525,2.3397695449140525,1.3043864640229954,0.7697843485864816
19.2930342279701,3.7685643062482375,2.2852046469953633,1.3396881451541356,0.8091827115734664
18.11590545262487,4.00093330714122,3.2129141215320143,1.1980574165142204,0.9015496411312615
17.97693924523757,4.340859115357329,2.5487004080210913,1.2511328913565254,1.011595049286041
16.996633773238436,4.798381498006302,2.717443538402671,1.4571305187582582,0.9567671891148475
13.577634307127969,6.764920053732388,4.183887119750627,1.487186949748086,0.9273141606300551
15.286179797950172,6.0898893827242135,3.9396312653677423,1.4227786630841972,0.7266648804287948
18.958729568673288,3.3631428305741444,2.8527276880921266,1.357011061511774,0.9004643791629728
20.634880779363566,2.9019502327457958,1.9118117836641655,1.2429644006981906,0.6806641443293807
21.029582510715667,2.6593053545096677,1.8218125069830104,1.0583397913127222,0.7723399170991606
21.607382002378976,2.26125955934985,1.6595978740633424,1.0005011470552425,0.8946932063089655
21.8885100559284,2.288978225302258,1.3030157305934527,1.2946160494604024,0.8312758492736539
21.56806313703729,2.343757725106436,1.5228275319606221,1.177815877258562,0.8806232881514339
20.035391515717443,2.958790846419273,2.0521081650793764,1.1826067236064512,1.1204354786114057
18.416098069874963,4.071054802113622,2.2686659864353813,1.3588492788146764,0.9792611739448973
15.892209147435317,5.502236469291755,2.4250078274787903,1.4902908376467643,1.3844155315725364
13.621366824332405,6.560357909993479,2.3527219488027376,2.0580073205494838,1.49518864441441
15.155462005889069,4.4726508166325365,3.151500200272002,2.05636647118764,1.3680272323309044
17.44766442878834,3.4210889474726476,2.2730351054216955,1.8167788702472054,1.5188453469722436
18.107560574852098,3.9560109028282855,2.337205130543321,1.5596585069045794,1.2478439646395345
19.408926379430316,3.2784674519005224,2.3318996245369923,1.4202099154040908,0.740836339837484
19.389413417192824,3.288865151759493,2.4462313602494303,1.4261100357465482,0.9211565903443147
18.173890450189184,4.307832019520009,2.2259050126836835,1.563469075376095,0.967863431692237
15.934484438481563,4.6652992775067075,3.1977230710519144,2.022519045033732,0.9490464285107679
16.38704636228742,4.87277276140578,2.3235191729103537,1.4886321381460617,1.2530172155659316
15.062405096715533,4.738544500658292,4.207497117000483,1.3244213639044764,0.8976767051169325
11.853807252013228,8.381014519316707,4.041675657655101,1.1262450229432666,1.0876909251883582
11.399147179486038,8.833812973969367,4.055217103909683,1.3477849399466733,1.0590180572392014
12.602999598983505,8.213936063752195,3.7370391056393597,1.0505998944758215,0.9833175457507436
11.765738913661433,8.725898384805316,4.763688801013913,1.0625885271796351,0.6764352695598131
11.13351089142935,9.95983393750094,4.339530793575436,1.1709595010938485,0.7040677917457929
11.722409986522727,9.999395719058414,3.5180930674770075,1.5378930289985857,0.634349238345168
12.39858885676202,9.175925564617282,2.9668560382167626,1.9079956613267592,0.9477618136102883
14.520036636510255,8.182839511198255,2.106865001843876,1.4294259490433872,0.9507399370369319
16.72759934751525,6.943139365499767,2.084499920267667,1.0186066759823948,0.8850387060968412
18.56449357895183,5.304269516578345,1.615276624064619,1.1361419828909156,0.9077047353961248
20.207853445667357,4.056306012873172,1.6484455976157895,1.05705958920096,0.6767443946827622
20.638737660733536,3.4971338172760755,1.7906057108439157,1.024378894150305,0.7752006145603687
20.606513272436658,3.1874174415681917,2.0009519772896414,0.8869649262120762,0.8359269513189943
19.305594560374335,3.871682597199396,2.1520235782687367,1.308362761872953,0.8324143637850421
14.114939904031237,8.109893850484312,2.524385441324723,1.4528179227183937,0.8407341297069981
15.712654038155353,7.446006466003628,2.0577502137664094,1.416810280402081,0.6430121082551937
16.191318734072524,7.691382875180278,1.5620528490148777,1.148508411259512,0.8959325392487293
17.40790692836844,6.181244259821407,1.6246096879201224,1.3709350372380609,0.7863016336883191
18.32288313656398,4.634624889041744,2.151958601660609,1.4052195474357803,0.8998300343679196
18.162643774602735,3.5222764905214192,3.40270782777823,1.246977380232919,0.9188270687862322
16.87580988999678,5.282253575004419,3.0271422244016284,1.2608545887824782,0.8544054076529858
15.478435857411677,7.022582706239234,2.2850722890365214,1.2838170489460279,0.969946498106251
12.878718901792057,8.998931555644347,2.6811781991239956,1.2257268479115664,0.9712459534166028
12.386831310038323,9.387258135662115,2.7129619193838552,1.2051386778394884,1.051054161375376
11.548086986086966,10.432977979821652,2.1559534588811147,1.6208869071846705,1.022152070860274
11.734930431608218,9.569818236268489,2.8468514965027163,1.599447943397587,1.1120579504326165
12.96827603107758,9.05789005664073,2.5112914292095225,1.3542902494381515,0.8549714506804856
11.336114056773189,9.676911865050036,3.0967758770443328,1.3254583158296427,1.0061843621480278
11.974171182382646,8.952529118086158,3.0938665716019726,1.4821323257094472,1.0552905138316215
12.73347165240169,8.315259563334097,2.7359596053757285,1.9465892782909298,0.94238414558324
12.824054730393735,7.953874170991183,2.7371076468916318,1.7942307821809207,1.1093325079329288
13.932893928170433,6.965369900997427,2.900054239899588,1.3474532511227428,1.0487723949271461
