Dim1,Dim2,Dim3,Dim4,Dim5
0.671882280099589,0.43238284723999243,-0.4658079907975622,0.07412792237954557,-0.1483986484662614
0.726111361150151,0.1568606072428295,0.16243189517118242,0.16041209352212257,-0.42443615052959655
-0.056653169451091286,0.5322472702652096,0.6990797930541346,0.017426941820405814,-0.32462781300630217
-0.38579157747632575,0.6560168180052167,0.37663849343990535,0.14176642378252682,0.32426418370707855
-0.4688998827948382,0.6321736865586316,0.041227494235580794,0.3040874787723122,-0.2794112457461827
-0.44217511980191526,0.32904853757597086,0.34682184806976407,0.36097803359864455,-0.5678898442591519
-0.4446492878138339,0.18578624104905994,0.44195626640150554,0.4710463502966424,-0.4278871493144164
-0.30879601041181587,0.30153582781550686,0.5478073862116589,0.43575820681874416,0.2265531732231541
-0.05256940984546801,0.672868551673366,0.2296865862194671,0.44932591942837136,0.2843094985785772
-0.23191152767984555,0.5714163226832639,-0.060318342834194245,0.5966836446590124,0.3376178653987598
-0.14021722088774138,0.6148018374268923,-0.24598653320347294,0.3963564141804895,0.5252435105742959
0.1456772740576016,0.6184247073770455,-0.11777920594008161,0.5024978848063149,0.42505206747272006
0.5027210323137822,0.3583932672571125,-0.019194393063818257,0.4647829145132547,0.4676104508576625
0.6600237359217588,-0.004067007430506468,-0.04549937443323757,0.43999251644297616,0.41608664036859666
0.6352642932256031,0.16984625326696173,0.5616630316269978,-0.011085240868350306,0.3792704291539375
0.5783473293616676,0.37936123077009126,0.515158207576616,0.4219687196177876,0.005908713758413549
0.48782664023227573,0.45917230614138416,0.6311162817518671,0.2162383372563364,0.22153501601038222
0.6090678292275005,0.7072668155991539,0.05960911826765218,0.023224538376962093,0.17266100684733496
0.704173075286902,-0.03875960639432868,0.6447021888702076,-0.015640805643527562,0.15407038396384276
0.7766143331910943,0.35232865393179474,-0.03359009772462842,0.4901611472659925,-0.04641500374178374
0.8410772651300431,0.3870353923508969,0.19837027994963827,-0.1415952856390859,0.25476055641345
0.9269967858942434,0.21343716106610217,0.07256086216966884,0.16242681036644777,-0.15058133284305927
0.9547234199255842,0.04452778221243239,0.1596453045126131,-0.00886545078693586,-0.009035046431193267
0.9594378977899519,-0.035709413448255345,0.059262408910948125,-0.05200215435302829,0.2003066272426495
0.9319752245842708,-0.06808633547112583,-0.12309768285137825,0.0022869998189240797,0.27727638348873856
0.928126430239186,-0.05148015205962893,-0.1766810308518758,0.09133647864668835,0.15335718929734088
0.9170349287536084,-0.1173820208236805,0.20232654315103346,0.08210376190516731,0.12614154370096126
0.8719539324159642,-0.29285180666680505,-0.010470976925161423,0.17940730980719516,0.18878885348349145
0.8358352514902496,-0.3551976233819924,-0.07754957773532194,0.17557215521022332,0.19591464347844184
0.8110971993231966,-0.07096836727221416,-0.35256426100899924,0.20636276732869252,0.027186881206374424
-0.7630913508273003,-0.08094759530619072,-0.3718307085953821,0.15307654987475644,0.13780232004651852
-0.6814523188921375,-0.16634257336501765,-0.2685559916023766,0.367077214168235,-0.304938599248235
-0.6734169584096265,-0.24598405152518618,-0.32455941339760047,0.3247778574123624,0.3774155326140218
-0.8056315823422029,-0.07616855079363366,-0.3490359970999867,0.2617175346183277,-0.14446449123860822
-0.875468615247903,0.09274679652491115,-0.24856051581363456,0.06465477597921233,-0.17363943985751146
-0.9081907677862092,0.11835165754191258,-0.2732124355930937,0.1085280930438155,-0.08355484384284173
-0.8942878452235515,0.2815905256381753,-0.31571364392625123,0.044571399618782204,0.07989123635232376
-0.8815829055708521,0.4296371889461025,-0.13070309505182698,0.059130312483999595,0.06838749734551404
-0.8793320021859655,0.44251265647172694,0.0025874845458709454,0.020499342640858044,0.09760374765465855
-0.9796949883597453,0.05840845449884103,-0.0201127024735248,-0.06476586170730089,-0.0011710698218868427
0.9072527862875666,-0.36440492230129123,0.03168549490227241,-0.11979539836255701,0.0875531309021603
0.8111078582017174,-0.49549048051384126,-0.04258435733205049,-0.21492372693815814,0.14132783033715068
0.7752010433174756,-0.5766068041539867,0.14371989238029526,0.07610087455272248,-0.09135254379929297
0.7557762984624251,-0.6118088609863587,-0.03247686147709886,0.04528544981057674,-0.0414547168246874
0.6153496650416274,-0.6403063487909089,-0.3286530439384352,0.17841377052355314,0.09144479244746916
-0.5632235687197461,0.6598611595292481,-0.15648724559801244,0.16138616922437302,0.293906895143099
-0.840501047320631,0.27860473007468767,-0.24747505899056352,0.2355223965042561,0.17556694234951764
-0.8427422566942318,0.31784726799898855,-0.08680840012837317,0.28844173983216936,0.02198797013897092
-0.9080220089366454,0.16239193173945218,-0.07599528497585818,-0.14800381488663814,0.1881936977504326
-0.9239757395224608,0.09273634948941009,0.12479499622744945,0.13892576397393938,-0.010746639089600399
-0.917406592223068,0.11713943568032299,-0.0315117945771698,0.09693697232642587,0.2399334650966968
-0.8955375765338647,0.06525270853605392,-0.007911993168854131,0.24546061759386123,0.2038840010409946
-0.8572279862789058,-0.18583087866601763,-0.17905604240687067,0.33496035540634034,0.005161431282326853
-0.41683347116644426,-0.8121606602981373,-0.12676224890661805,0.1112354216377347,0.1927996869240221
-0.16059752943306174,-0.8247274281174117,0.12808780888709054,-0.002686901335842352,0.16263229541059074
0.23321277005265995,-0.47535127484097517,-0.41692505031251503,0.16943001314360145,0.5760457444981353
0.43669702168717944,0.01457055141405581,-0.49888440158677605,-0.17347253792804054,0.6602970478685565
0.4380262791239913,-0.1379881086739175,0.46245036115311167,0.6314602526509185,0.3570186104701618
-0.006513088307746428,-0.4389085861415282,0.35860307607004926,0.201357663544447,0.7509625995150974
0.11654898479706843,0.131779898533126,0.14261057851199124,0.9378474397750015,-0.1249947108874467
0.05823543980902198,-0.10683651666594965,0.4739111463721406,0.8140562470343377,0.23806447434343317
0.2578910566770162,0.05699952712999236,0.0985389434615644,-0.9014887333999164,0.15388599403451217
0.37224192880920404,0.12072606849646944,0.27024004507448013,0.7584648050473043,-0.4015974538855964
0.23315394107768792,0.3807337596598121,-0.16635283203751328,0.818049866816133,-0.15188670941221707
-0.004801479442504802,0.19265319884274443,-0.6513537661702619,0.6453617324508585,-0.16933977548393853
0.1909460704159066,0.1701155954625259,-0.4621885403651831,0.6900982819046836,-0.36181136418749094
-0.4510426319551519,-0.013828452683416237,-0.6447742780354548,0.25441820125151726,0.4316994898386182
0.4987784978565369,-0.605452223447126,0.3094909307077821,0.44711197479154685,-0.10435023051931232
0.09409561381918513,-0.8107604687943696,-0.1994248651769861,0.30442642065364667,0.13718386678077582
-0.6504324023219797,-0.675019316346152,0.13959005581778605,-0.10410510078123388,0.1537636557992045
-0.7996513925793247,-0.3643868309114625,-0.38157170693095666,0.10512481481231753,0.17806434820948192
-0.820141713179787,0.18075270159393866,0.49078871708051874,0.13100273222262307,0.16998385068207125
-0.8116270309215403,0.25694256821700795,0.5058364800559945,0.07113548607868728,-0.04270037389029142
-0.8276483168905826,0.4913887019479718,0.2411278143079424,0.036724703370194824,-0.025333416352050248
-0.8306886452943626,0.5279643282215646,-0.10160303343593141,-0.09462064615718262,0.0505122871431843
-0.7940540179580771,0.5701885741387669,-0.12476879579065286,-0.08674362316505416,0.10191518162832054
-0.8948444217018472,0.31318107539565876,-0.26667648461192406,-0.08804208464392539,0.0949412999881326
-0.9210877986695155,0.13881925502133266,-0.31785079028330904,0.10030715404120973,-0.08600398107121832
0.9309581474430879,0.0025928019313232182,-0.3358671428468821,-0.06531968093787059,-0.07263673227808992
0.9377683164796956,-0.04254297011862098,-0.009166534438233653,-0.2664102441934816,-0.14016423266261252
0.8739796941140737,-0.1911252872583874,-0.25502922545435397,0.03180104638018818,-0.30755946970519243
0.7273829750821903,-0.5427809917205503,0.1550669240193662,-0.055225724272519386,-0.275029757319602
0.5469703759000154,-0.6803234553825778,-0.22906946721913643,0.23966720944273093,-0.24554385392299055
-0.6331889130320573,-0.5121033380408737,-0.4725582569548908,0.018930887644205852,-0.11039546545895723
-0.0605011468079726,-0.9265789276496741,0.21989853132372747,0.06951124565563115,-0.07796872696074887
0.21788699549446044,-0.8466725516824402,0.37610951390907177,-0.11033042479095666,0.1123964627305005
0.3507712427254952,-0.8973293496559429,0.09914585880008397,0.016188356086446684,0.10616837060948188
0.39277972310676235,-0.866597703051739,0.20536465556788913,0.1085813482208245,0.06761620990767182
0.41360551377163185,-0.7125207552571359,0.4859710308281948,0.18294998010329894,-0.04776161948996104
0.22618489373559728,-0.7551373644720525,-0.1087298898916895,0.563762045744861,0.18974622116308443
-0.11660995270246334,-0.731523680260941,0.2672452585776932,-0.5182592455280036,-0.09294547247093621
-0.5149833159394709,-0.5151695177669878,0.2936939477044865,-0.4929666067180752,0.24351272847781164
-0.5577219481088578,-0.3980842100255162,-0.32857524556220313,0.5696334709676442,0.16803215169390345
-0.5591580262905153,-0.5842182348665312,0.3565072756389294,0.1525709302236852,-0.34196288769666927
-0.5769327051251886,0.726035837747219,0.03396855344832766,-0.06199666167593257,-0.28598058010898675
-0.7559803229451227,-0.3982905192205844,-0.22146653953280004,-0.026650625616024673,-0.439683228170828
-0.8111284707132402,0.25308180023658106,0.08333459198515185,-0.3871308121945152,0.1271083873876646
-0.7714913743625847,0.23283004048979167,0.29084941987424956,-0.4203638082690616,-0.061753077677609416
-0.716750776253012,0.27728805014065394,0.37842840437755687,-0.04839959150178797,-0.4319816448385788
-0.6518547275186408,0.36090098293035516,-0.45839539430623094,-0.24513213627902328,-0.2764076855076718
-0.36404475682098514,0.5410810940396573,0.5931866015494199,0.1943046822751354,-0.20675197758193256
-0.29846460346740344,0.8917936430355433,0.013984154165879743,-0.05974619441905802,-0.04486497343281005
-0.22545356367891037,0.007045806680345988,0.9001627314903644,-0.052838787741880416,-0.1318773957640691
-0.1864563617523908,-0.5962877329753885,0.6478494113165839,-0.16132427102998448,0.30699335331208844
0.07500066950040124,-0.5396915801499798,0.7087832525395676,0.31185961343458324,0.2136374028549539
0.3229748699975458,-0.29972928861193926,0.7259815056343416,0.4606075694841838,0.07742162573225626
0.2584727339173474,0.607160780456445,0.5819798434840199,0.3543328448813455,0.22123816022569168
-0.47388163748201567,0.7110347355201098,-0.24808614886423194,0.42809064722050694,-0.012090339263816093
-0.8067508404833407,0.48919825767878133,0.01180107530724099,0.2363572081076285,0.21139900281714818
-0.9046772852815205,0.20357268424898722,-0.21653256026793535,-0.04721060883348341,0.2890673414413991
-0.9301047792653071,-0.14703227581259215,0.1791109000026437,-0.004601185386516608,0.2057767898244975
0.9439753668447846,-0.10774266695886689,0.05979372458113487,0.07236478524403861,0.24248108882684738
0.895563790938053,-0.21094715231164937,0.011749577422443556,0.3449131326272972,0.050429595385306274
0.8654463268551634,-0.28768865080903805,-0.04645201866750893,0.3145041189272867,0.18152259680246244
0.8870617596153185,-0.21603983573890242,0.016396442693758614,0.33866131946631994,0.0873648446896393
